"variant","subvariant","var1","var2","correlation","lower_ci","upper_ci","n_obs","dataset"
"Omicron","BA.4 BA.5","lag1_viral_load","cases_7dts",0.0721436618536664,-0.283692898749575,0.410516358594813,32,"den by subvariant"
"Omicron","BA.4 BA.5","lag2_viral_load","cases_7dts",-0.182041569344417,-0.499062021547066,0.177954444002715,32,"den by subvariant"
"Omicron","BA.4 BA.5","lag3_viral_load","cases_7dts",-0.335040926934313,-0.61221632286378,0.0154657631934626,32,"den by subvariant"
"Omicron","BA.4 BA.5","lag4_viral_load","cases_7dts",-0.476868549576183,-0.707862237685137,-0.153731850054117,32,"den by subvariant"
"Omicron","BA.4 BA.5","log_lag1_viral_load","cases_7dts",0.188728403528757,-0.171240718491516,0.504244159545165,32,"den by subvariant"
"Omicron","BA.4 BA.5","log_hosp","cases_7dts",0.523024649892433,0.21320969352062,0.737263414784649,32,"den by subvariant"
"Omicron","BA.4 BA.5","log_inf","cases_7dts",0.273169723198682,-0.119227547679001,0.591759417274391,27,"den by subvariant"
"Omicron","BA.4 BA.5","log_cases","cases_7dts",0.977255587307628,0.950069045928597,0.989717578752428,27,"den by subvariant"
"Omicron","BA.4 BA.5","viral_load","log_viral_load",0.929733357107596,0.859768699758709,0.965439700363155,32,"den by subvariant"
"Omicron","BA.4 BA.5","hosp_new","log_viral_load",0.868154114362093,0.744977838342837,0.934083377331892,32,"den by subvariant"
"Omicron","BA.4 BA.5","hosp_new_wkly","log_viral_load",0.807462462616511,0.638555644896738,0.902150871740702,32,"den by subvariant"
"Omicron","BA.4 BA.5","cases","log_viral_load",0.420136511429685,0.0836986469798181,0.670593393800675,32,"den by subvariant"
"Omicron","BA.4 BA.5","inf_mean","log_viral_load",0.368461704263822,-0.0134405342767278,0.656549927878521,27,"den by subvariant"
"Omicron","BA.4 BA.5","daily_cases","log_viral_load",0.555683965465387,0.222689259514057,0.772561509127925,27,"den by subvariant"
"Omicron","BA.4 BA.5","inf_mean_7dts","log_viral_load",0.544577663406869,0.207499552695466,0.766061148577662,27,"den by subvariant"
"Omicron","BA.4 BA.5","daily_cases_7dts","log_viral_load",0.589904019356597,0.270529942210472,0.792308205735336,27,"den by subvariant"
"Omicron","BA.4 BA.5","cases_7dts","log_viral_load",0.374704220793705,0.0299127558168855,0.639807290563681,32,"den by subvariant"
"Omicron","BA.4 BA.5","lead1_viral_load","log_viral_load",0.688560257606787,0.44724410470947,0.836432051687522,32,"den by subvariant"
"Omicron","BA.4 BA.5","lead2_viral_load","log_viral_load",0.371725117916256,0.0264542913228802,0.637758405163718,32,"den by subvariant"
"Omicron","BA.4 BA.5","lead3_viral_load","log_viral_load",0.0108003500546122,-0.339176862095766,0.358151368033456,32,"den by subvariant"
"Omicron","BA.4 BA.5","lead4_viral_load","log_viral_load",-0.390791253350193,-0.650806451802306,-0.0487320718941863,32,"den by subvariant"
"Omicron","BA.4 BA.5","lag1_viral_load","log_viral_load",0.715325642402565,0.488465729220795,0.851606037527853,32,"den by subvariant"
"Omicron","BA.4 BA.5","lag2_viral_load","log_viral_load",0.465604394566696,0.13956355550193,0.700563435981297,32,"den by subvariant"
"Omicron","BA.4 BA.5","lag3_viral_load","log_viral_load",0.234617729249753,-0.124246899244147,0.539204615853747,32,"den by subvariant"
"Omicron","BA.4 BA.5","lag4_viral_load","log_viral_load",-0.0240663136433008,-0.369663968080032,0.327380885323094,32,"den by subvariant"
"Omicron","BA.4 BA.5","log_lag1_viral_load","log_viral_load",0.771484148423786,0.578377278564457,0.882718293270765,32,"den by subvariant"
"Omicron","BA.4 BA.5","log_hosp","log_viral_load",0.863219263660218,0.736083940983961,0.931525740259602,32,"den by subvariant"
"Omicron","BA.4 BA.5","log_inf","log_viral_load",0.551714584694871,0.217241844356215,0.770243495924691,27,"den by subvariant"
"Omicron","BA.4 BA.5","log_cases","log_viral_load",0.642178158812665,0.346788386420378,0.821676017426453,27,"den by subvariant"
"Omicron","BA.4 BA.5","viral_load","lead1_viral_load",0.722164844934697,0.499163818631983,0.855447063076233,32,"den by subvariant"
"Omicron","BA.4 BA.5","hosp_new","lead1_viral_load",0.527640408508916,0.219286716225256,0.740159662234239,32,"den by subvariant"
"Omicron","BA.4 BA.5","hosp_new_wkly","lead1_viral_load",0.444676695584708,0.113589962007999,0.686871190196012,32,"den by subvariant"
"Omicron","BA.4 BA.5","cases","lead1_viral_load",0.453989102900593,0.125092075372649,0.692985270228274,32,"den by subvariant"
"Omicron","BA.4 BA.5","inf_mean","lead1_viral_load",0.73561683296507,0.493575168569468,0.871898481248438,27,"den by subvariant"
"Omicron","BA.4 BA.5","daily_cases","lead1_viral_load",0.403210263065421,0.0273863674101296,0.67916359397546,27,"den by subvariant"
"Omicron","BA.4 BA.5","inf_mean_7dts","lead1_viral_load",0.804324558843974,0.611089773940067,0.907085424357576,27,"den by subvariant"
"Omicron","BA.4 BA.5","daily_cases_7dts","lead1_viral_load",0.291700137698353,-0.0993311734679302,0.604689388971708,27,"den by subvariant"
"Omicron","BA.4 BA.5","cases_7dts","lead1_viral_load",0.270848409186262,-0.0859709441075987,0.56608451609151,32,"den by subvariant"
"Omicron","BA.4 BA.5","log_viral_load","lead1_viral_load",0.688560257606787,0.44724410470947,0.836432051687522,32,"den by subvariant"
"Omicron","BA.4 BA.5","lead2_viral_load","lead1_viral_load",0.725745249198366,0.504791639263318,0.857452055400777,32,"den by subvariant"
"Omicron","BA.4 BA.5","lead3_viral_load","lead1_viral_load",0.424438544676303,0.0888953602657246,0.673464525383294,32,"den by subvariant"
"Omicron","BA.4 BA.5","lead4_viral_load","lead1_viral_load",-0.009288333678535,-0.356832455088822,0.340514382921867,32,"den by subvariant"
"Omicron","BA.4 BA.5","lag1_viral_load","lead1_viral_load",0.423928648260255,0.0882784665815899,0.673124617929224,32,"den by subvariant"
"Omicron","BA.4 BA.5","lag2_viral_load","lead1_viral_load",0.0376015034263532,-0.315231543408144,0.381301856185008,32,"den by subvariant"
"Omicron","BA.4 BA.5","lag3_viral_load","lead1_viral_load",-0.212079482907389,-0.522164197752538,0.147530553629082,32,"den by subvariant"
"Omicron","BA.4 BA.5","lag4_viral_load","lead1_viral_load",-0.353243103439763,-0.624962662715953,-0.0051814932769478,32,"den by subvariant"
"Omicron","BA.4 BA.5","log_lag1_viral_load","lead1_viral_load",0.399432472990536,0.0589422210361153,0.656669982199379,32,"den by subvariant"
"Omicron","BA.4 BA.5","log_hosp","lead1_viral_load",0.492476383530141,0.173585811975561,0.717894724145556,32,"den by subvariant"
"Omicron","BA.4 BA.5","log_inf","lead1_viral_load",0.760126772602145,0.534505758763397,0.884614209325512,27,"den by subvariant"
"Omicron","BA.4 BA.5","log_cases","lead1_viral_load",0.325942893289934,-0.0617226300126282,0.628156594298271,27,"den by subvariant"
"Omicron","BA.4 BA.5","viral_load","lead2_viral_load",0.409168921868002,0.07053244446918,0.66323963300858,32,"den by subvariant"
"Omicron","BA.4 BA.5","hosp_new","lead2_viral_load",0.138234062640606,-0.221124467128713,0.46454196454805,32,"den by subvariant"
"Omicron","BA.4 BA.5","hosp_new_wkly","lead2_viral_load",0.030300536952478,-0.321799373284967,0.375037810080954,32,"den by subvariant"
"Omicron","BA.4 BA.5","cases","lead2_viral_load",0.241813657145708,-0.116728805460912,0.544593194306465,32,"den by subvariant"
"Omicron","BA.4 BA.5","inf_mean","lead2_viral_load",0.844305771440687,0.683630668281645,0.926920523011284,27,"den by subvariant"
"Omicron","BA.4 BA.5","daily_cases","lead2_viral_load",0.17359186594326,-0.22100793533409,0.519351332185144,27,"den by subvariant"
"Omicron","BA.4 BA.5","inf_mean_7dts","lead2_viral_load",0.815322444377648,0.630725607860614,0.912587470782148,27,"den by subvariant"
"Omicron","BA.4 BA.5","daily_cases_7dts","lead2_viral_load",0.0323609025322029,-0.351988031138761,0.407371387119975,27,"den by subvariant"
"Omicron","BA.4 BA.5","cases_7dts","lead2_viral_load",0.0961807049086339,-0.26128206939706,0.430444226517295,32,"den by subvariant"
"Omicron","BA.4 BA.5","log_viral_load","lead2_viral_load",0.371725117916256,0.0264542913228802,0.637758405163718,32,"den by subvariant"
"Omicron","BA.4 BA.5","lead1_viral_load","lead2_viral_load",0.725745249198366,0.504791639263318,0.857452055400777,32,"den by subvariant"
"Omicron","BA.4 BA.5","lead3_viral_load","lead2_viral_load",0.734193096506141,0.518145157692565,0.862166972078486,32,"den by subvariant"
"Omicron","BA.4 BA.5","lead4_viral_load","lead2_viral_load",0.426526454794976,0.0914240879297919,0.674855271708858,32,"den by subvariant"
"Omicron","BA.4 BA.5","lag1_viral_load","lead2_viral_load",0.00391816363247039,-0.3452533881368,0.352136896823531,32,"den by subvariant"
"Omicron","BA.4 BA.5","lag2_viral_load","lead2_viral_load",-0.308520380491328,-0.593383436597845,0.0450230942269353,32,"den by subvariant"
"Omicron","BA.4 BA.5","lag3_viral_load","lead2_viral_load",-0.43271692251413,-0.678968368365948,-0.0989470290427485,32,"den by subvariant"
"Omicron","BA.4 BA.5","lag4_viral_load","lead2_viral_load",-0.424853971759596,-0.673741379808781,-0.0893981514326261,32,"den by subvariant"
"Omicron","BA.4 BA.5","log_lag1_viral_load","lead2_viral_load",0.036324689060443,-0.316382588431351,0.380208653879433,32,"den by subvariant"
"Omicron","BA.4 BA.5","log_hosp","lead2_viral_load",0.167823522038338,-0.192119141901714,0.487967491637807,32,"den by subvariant"
"Omicron","BA.4 BA.5","log_inf","lead2_viral_load",0.767578198493369,0.547162714903329,0.888443649881586,27,"den by subvariant"
"Omicron","BA.4 BA.5","log_cases","lead2_viral_load",0.0201415345710239,-0.362654548457667,0.397122141605473,27,"den by subvariant"
"Omicron","BA.4 BA.5","viral_load","lead3_viral_load",-0.00154502528591622,-0.350056277261385,0.347341950038521,32,"den by subvariant"
"Omicron","BA.4 BA.5","hosp_new","lead3_viral_load",-0.209068304549852,-0.51986864131028,0.150611427408265,32,"den by subvariant"
"Omicron","BA.4 BA.5","hosp_new_wkly","lead3_viral_load",-0.30928975087836,-0.593934213567286,0.0441742560080089,32,"den by subvariant"
"Omicron","BA.4 BA.5","cases","lead3_viral_load",0.0892108568711862,-0.267820291205284,0.424699237673385,32,"den by subvariant"
"Omicron","BA.4 BA.5","inf_mean","lead3_viral_load",0.763159023044907,0.539644141763053,0.886174573685827,27,"den by subvariant"
"Omicron","BA.4 BA.5","daily_cases","lead3_viral_load",-0.0468270159359826,-0.419384239214253,0.339229908887034,27,"den by subvariant"
"Omicron","BA.4 BA.5","inf_mean_7dts","lead3_viral_load",0.669877189632887,0.388843659078972,0.836860469244261,27,"den by subvariant"
"Omicron","BA.4 BA.5","daily_cases_7dts","lead3_viral_load",-0.171131122998119,-0.517496854186199,0.223418792640433,27,"den by subvariant"
"Omicron","BA.4 BA.5","cases_7dts","lead3_viral_load",-0.0261755484931248,-0.371484700259391,0.325495224598378,32,"den by subvariant"
"Omicron","BA.4 BA.5","log_viral_load","lead3_viral_load",0.0108003500546122,-0.339176862095766,0.358151368033456,32,"den by subvariant"
"Omicron","BA.4 BA.5","lead1_viral_load","lead3_viral_load",0.424438544676303,0.0888953602657246,0.673464525383294,32,"den by subvariant"
"Omicron","BA.4 BA.5","lead2_viral_load","lead3_viral_load",0.734193096506141,0.518145157692565,0.862166972078486,32,"den by subvariant"
"Omicron","BA.4 BA.5","lead4_viral_load","lead3_viral_load",0.740318600267405,0.527894072303445,0.865571932662573,32,"den by subvariant"
"Omicron","BA.4 BA.5","lag1_viral_load","lead3_viral_load",-0.329685480338847,-0.608438463168362,0.0214842175420396,32,"den by subvariant"
"Omicron","BA.4 BA.5","lag2_viral_load","lead3_viral_load",-0.474920358685702,-0.70660339224677,-0.151271833762089,32,"den by subvariant"
"Omicron","BA.4 BA.5","lag3_viral_load","lead3_viral_load",-0.474361262892486,-0.706241855194847,-0.150566592834655,32,"den by subvariant"
"Omicron","BA.4 BA.5","lag4_viral_load","lead3_viral_load",-0.294388513284421,-0.583219040448576,0.0605243516627747,32,"den by subvariant"
"Omicron","BA.4 BA.5","log_lag1_viral_load","lead3_viral_load",-0.297766501157742,-0.585656924144698,0.0568345381382525,32,"den by subvariant"
"Omicron","BA.4 BA.5","log_hosp","lead3_viral_load",-0.149427480132272,-0.473457653360183,0.210226276100849,32,"den by subvariant"
"Omicron","BA.4 BA.5","log_inf","lead3_viral_load",0.638825228646794,0.341776984250843,0.819820507292498,27,"den by subvariant"
"Omicron","BA.4 BA.5","log_cases","lead3_viral_load",-0.214858865490282,-0.549973396893399,0.17984594107637,27,"den by subvariant"
"Omicron","BA.4 BA.5","viral_load","lead4_viral_load",-0.363707202695725,-0.632225298399265,-0.0171871065648524,32,"den by subvariant"
"Omicron","BA.4 BA.5","hosp_new","lead4_viral_load",-0.508063758948558,-0.727821474770441,-0.193675871148324,32,"den by subvariant"
"Omicron","BA.4 BA.5","hosp_new_wkly","lead4_viral_load",-0.61148635378139,-0.791432786951179,-0.334004734072115,32,"den by subvariant"
"Omicron","BA.4 BA.5","cases","lead4_viral_load",-0.202868075270175,-0.515127748944786,0.156933237163782,32,"den by subvariant"
"Omicron","BA.4 BA.5","inf_mean","lead4_viral_load",0.432842935340329,0.0632220099845339,0.698042775156569,27,"den by subvariant"
"Omicron","BA.4 BA.5","daily_cases","lead4_viral_load",-0.32400027384706,-0.626839830599372,0.0638860595318033,27,"den by subvariant"
"Omicron","BA.4 BA.5","inf_mean_7dts","lead4_viral_load",0.28656858694631,-0.10487247753344,0.601125187139476,27,"den by subvariant"
"Omicron","BA.4 BA.5","daily_cases_7dts","lead4_viral_load",-0.450760604854433,-0.709282135644303,-0.0853628478502873,27,"den by subvariant"
"Omicron","BA.4 BA.5","cases_7dts","lead4_viral_load",-0.292494412456733,-0.581849793159603,0.062589063457406,32,"den by subvariant"
"Omicron","BA.4 BA.5","log_viral_load","lead4_viral_load",-0.390791253350193,-0.650806451802306,-0.0487320718941863,32,"den by subvariant"
"Omicron","BA.4 BA.5","lead1_viral_load","lead4_viral_load",-0.009288333678535,-0.356832455088822,0.340514382921867,32,"den by subvariant"
"Omicron","BA.4 BA.5","lead2_viral_load","lead4_viral_load",0.426526454794976,0.0914240879297919,0.674855271708858,32,"den by subvariant"
"Omicron","BA.4 BA.5","lead3_viral_load","lead4_viral_load",0.740318600267405,0.527894072303445,0.865571932662573,32,"den by subvariant"
"Omicron","BA.4 BA.5","lag1_viral_load","lead4_viral_load",-0.522780304892119,-0.737109875995624,-0.212888660129176,32,"den by subvariant"
"Omicron","BA.4 BA.5","lag2_viral_load","lead4_viral_load",-0.512718606605415,-0.730768143093121,-0.199726918679383,32,"den by subvariant"
"Omicron","BA.4 BA.5","lag3_viral_load","lead4_viral_load",-0.362506897630147,-0.63139461257777,-0.0158048869063836,32,"den by subvariant"
"Omicron","BA.4 BA.5","lag4_viral_load","lead4_viral_load",-0.124575418820889,-0.453572340083503,0.23430238799861,32,"den by subvariant"
"Omicron","BA.4 BA.5","log_lag1_viral_load","lead4_viral_load",-0.550260742589633,-0.754240131896608,-0.249418228825656,32,"den by subvariant"
"Omicron","BA.4 BA.5","log_hosp","lead4_viral_load",-0.476392920299822,-0.707555039812322,-0.15313089443761,32,"den by subvariant"
"Omicron","BA.4 BA.5","log_inf","lead4_viral_load",0.272528463387911,-0.119910481698286,0.591309011235579,27,"den by subvariant"
"Omicron","BA.4 BA.5","log_cases","lead4_viral_load",-0.542416954033697,-0.764791229847677,-0.204563192401257,27,"den by subvariant"
"Omicron","BA.4 BA.5","viral_load","lag1_viral_load",0.738519130160124,0.525024345530382,0.864572867916179,32,"den by subvariant"
"Omicron","BA.4 BA.5","hosp_new","lag1_viral_load",0.760567999439528,0.560524943019465,0.876746068954461,32,"den by subvariant"
"Omicron","BA.4 BA.5","hosp_new_wkly","lag1_viral_load",0.782477230720673,0.596544317308792,0.888696509400424,32,"den by subvariant"
"Omicron","BA.4 BA.5","cases","lag1_viral_load",0.0818096211014776,-0.274727372063057,0.418568948612612,32,"den by subvariant"
"Omicron","BA.4 BA.5","inf_mean","lag1_viral_load",-0.157169874986189,-0.506913344335927,0.237006226146712,27,"den by subvariant"
"Omicron","BA.4 BA.5","daily_cases","lag1_viral_load",0.318416988565567,-0.0700837440623469,0.623045662847715,27,"den by subvariant"
"Omicron","BA.4 BA.5","inf_mean_7dts","lag1_viral_load",0.0438942049339406,-0.341827976347288,0.416959293280543,27,"den by subvariant"
"Omicron","BA.4 BA.5","daily_cases_7dts","lag1_viral_load",0.512433050822629,0.164433801291668,0.746988539007592,27,"den by subvariant"
"Omicron","BA.4 BA.5","cases_7dts","lag1_viral_load",0.0721436618536664,-0.283692898749575,0.410516358594813,32,"den by subvariant"
"Omicron","BA.4 BA.5","log_viral_load","lag1_viral_load",0.715325642402565,0.488465729220795,0.851606037527853,32,"den by subvariant"
"Omicron","BA.4 BA.5","lead1_viral_load","lag1_viral_load",0.423928648260255,0.0882784665815899,0.673124617929224,32,"den by subvariant"
"Omicron","BA.4 BA.5","lead2_viral_load","lag1_viral_load",0.00391816363247039,-0.3452533881368,0.352136896823531,32,"den by subvariant"
"Omicron","BA.4 BA.5","lead3_viral_load","lag1_viral_load",-0.329685480338847,-0.608438463168362,0.0214842175420396,32,"den by subvariant"
"Omicron","BA.4 BA.5","lead4_viral_load","lag1_viral_load",-0.522780304892119,-0.737109875995624,-0.212888660129176,32,"den by subvariant"
"Omicron","BA.4 BA.5","lag2_viral_load","lag1_viral_load",0.751799023932375,0.546317520686274,0.871922471912505,32,"den by subvariant"
"Omicron","BA.4 BA.5","lag3_viral_load","lag1_viral_load",0.597778165305023,0.314669692919021,0.783219666528943,32,"den by subvariant"
"Omicron","BA.4 BA.5","lag4_viral_load","lag1_viral_load",0.292333273672698,-0.0627645766306053,0.581733230020041,32,"den by subvariant"
"Omicron","BA.4 BA.5","log_lag1_viral_load","lag1_viral_load",0.918845555463361,0.838944678421555,0.959969819617865,32,"den by subvariant"
"Omicron","BA.4 BA.5","log_hosp","lag1_viral_load",0.682929761318009,0.43870110063681,0.833210854726243,32,"den by subvariant"
"Omicron","BA.4 BA.5","log_inf","lag1_viral_load",0.0722018285491068,-0.316502677524279,0.440145308129944,27,"den by subvariant"
"Omicron","BA.4 BA.5","log_cases","lag1_viral_load",0.560181159681908,0.228886252180712,0.775180784630794,27,"den by subvariant"
